Record Length,2.500000e+03,,  -2.440000000000,  -0.01160,
Sample Interval,4.000000e-03,,  -2.436000000000,  -0.01160,
Trigger Point,6.100000000000e+02,,  -2.432000000000,  -0.01200,
,,,  -2.428000000000,  -0.01200,
,,,  -2.424000000000,  -0.01200,
,,,  -2.420000000000,  -0.01200,
Source,CH1,,  -2.416000000000,  -0.01160,
Vertical Units,V,,  -2.412000000000,  -0.01200,
Vertical Scale,1.000000e-02,,  -2.408000000000,  -0.01160,
Vertical Offset,2.800000e-03,,  -2.404000000000,  -0.01200,
Horizontal Units,s,,  -2.400000000000,  -0.01120,
Horizontal Scale,1.000000e+00,,  -2.396000000000,  -0.01200,
Pt Fmt,Y,,  -2.392000000000,  -0.01160,
Yzero,0.000000e+00,,  -2.388000000000,  -0.01200,
Probe Atten,1.000000e+00,,  -2.384000000000,  -0.01200,
Model Number,TDS1001B,,  -2.380000000000,  -0.01160,
Serial Number,C102706,,  -2.376000000000,  -0.01160,
Firmware Version,FV:v22.11,,  -2.372000000000,  -0.01200,
,,,-02.368000000000,  -0.01200,
,,,-02.364000000000,  -0.01160,
,,,-02.360000000000,  -0.01160,
,,,-02.356000000000,  -0.01160,
,,,-02.352000000000,  -0.01160,
,,,-02.348000000000,  -0.01160,
,,,-02.344000000000,  -0.01200,
,,,-02.340000000000,  -0.01160,
,,,-02.336000000000,  -0.01160,
,,,-02.332000000000,  -0.01160,
,,,-02.328000000000,  -0.01160,
,,,-02.324000000000,  -0.01160,
,,,-02.320000000000,  -0.01160,
,,,-02.316000000000,  -0.01160,
,,,-02.312000000000,  -0.01200,
,,,-02.308000000000,  -0.01200,
,,,-02.304000000000,  -0.01200,
,,,-02.300000000000,  -0.01160,
,,,-02.296000000000,  -0.01200,
,,,-02.292000000000,  -0.01160,
,,,-02.288000000000,  -0.01200,
,,,-02.284000000000,  -0.01200,
,,,-02.280000000000,  -0.01200,
,,,-02.276000000000,  -0.01160,
,,,-02.272000000000,  -0.01160,
,,,-02.268000000000,  -0.01200,
,,,-02.264000000000,  -0.01200,
,,,-02.260000000000,  -0.01160,
,,,-02.256000000000,  -0.01160,
,,,-02.252000000000,  -0.01160,
,,,-02.248000000000,  -0.01160,
,,,-02.244000000000,  -0.01160,
,,,-02.240000000000,  -0.01200,
,,,-02.236000000000,  -0.01120,
,,,-02.232000000000,  -0.01160,
,,,-02.228000000000,  -0.01160,
,,,-02.224000000000,  -0.01200,
,,,-02.220000000000,  -0.01120,
,,,-02.216000000000,  -0.01160,
,,,-02.212000000000,  -0.01160,
,,,-02.208000000000,  -0.01160,
,,,-02.204000000000,  -0.01200,
,,,-02.200000000000,  -0.01120,
,,,-02.196000000000,  -0.01160,
,,,-02.192000000000,  -0.01160,
,,,-02.188000000000,  -0.01160,
,,,-02.184000000000,  -0.01160,
,,,-02.180000000000,  -0.01160,
,,,-02.176000000000,  -0.01120,
,,,-02.172000000000,  -0.01160,
,,,-02.168000000000,  -0.01160,
,,,-02.164000000000,  -0.01200,
,,,-02.160000000000,  -0.01200,
,,,-02.156000000000,  -0.01160,
,,,-02.152000000000,  -0.01120,
,,,-02.148000000000,  -0.01160,
,,,-02.144000000000,  -0.01160,
,,,-02.140000000000,  -0.01160,
,,,-02.136000000000,  -0.01200,
,,,-02.132000000000,  -0.01160,
,,,-02.128000000000,  -0.01200,
,,,-02.124000000000,  -0.01160,
,,,-02.120000000000,  -0.01160,
,,,-02.116000000000,  -0.01160,
,,,-02.112000000000,  -0.01200,
,,,-02.108000000000,  -0.01200,
,,,-02.104000000000,  -0.01200,
,,,-02.100000000000,  -0.01160,
,,,-02.096000000000,  -0.01160,
,,,-02.092000000000,  -0.01200,
,,,-02.088000000000,  -0.01160,
,,,-02.084000000000,  -0.01200,
,,,-02.080000000000,  -0.01200,
,,,-02.076000000000,  -0.01200,
,,,-02.072000000000,  -0.01160,
,,,-02.068000000000,  -0.01160,
,,,-02.064000000000,  -0.01160,
,,,-02.060000000000,  -0.01160,
,,,-02.056000000000,  -0.01160,
,,,-02.052000000000,  -0.01160,
,,,-02.048000000000,  -0.01160,
,,,-02.044000000000,  -0.01120,
,,,-02.040000000000,  -0.01160,
,,,-02.036000000000,  -0.01120,
,,,-02.032000000000,  -0.01160,
,,,-02.028000000000,  -0.01160,
,,,-02.024000000000,  -0.01200,
,,,-02.020000000000,  -0.01200,
,,,-02.016000000000,  -0.01200,
,,,-02.012000000000,  -0.01160,
,,,-02.008000000000,  -0.01160,
,,,-02.004000000000,  -0.01200,
,,,-02.000000000000,  -0.01120,
,,,-01.996000000000,  -0.01120,
,,,-01.992000000000,  -0.01120,
,,,-01.988000000000,  -0.01200,
,,,-01.984000000000,  -0.01120,
,,,-01.980000000000,  -0.01200,
,,,-01.976000000000,  -0.01120,
,,,-01.972000000000,  -0.01200,
,,,-01.968000000000,  -0.01200,
,,,-01.964000000000,  -0.01160,
,,,-01.960000000000,  -0.01160,
,,,-01.956000000000,  -0.01160,
,,,-01.952000000000,  -0.01120,
,,,-01.948000000000,  -0.01160,
,,,-01.944000000000,  -0.01200,
,,,-01.940000000000,  -0.01160,
,,,-01.936000000000,  -0.01160,
,,,-01.932000000000,  -0.01160,
,,,-01.928000000000,  -0.01160,
,,,-01.924000000000,  -0.01200,
,,,-01.920000000000,  -0.01200,
,,,-01.916000000000,  -0.01160,
,,,-01.912000000000,  -0.01160,
,,,-01.908000000000,  -0.01240,
,,,-01.904000000000,  -0.01160,
,,,-01.900000000000,  -0.01200,
,,,-01.896000000000,  -0.01200,
,,,-01.892000000000,  -0.01200,
,,,-01.888000000000,  -0.01200,
,,,-01.884000000000,  -0.01160,
,,,-01.880000000000,  -0.01160,
,,,-01.876000000000,  -0.01160,
,,,-01.872000000000,  -0.01160,
,,,-01.868000000000,  -0.01200,
,,,-01.864000000000,  -0.01160,
,,,-01.860000000000,  -0.01200,
,,,-01.856000000000,  -0.01160,
,,,-01.852000000000,  -0.01160,
,,,-01.848000000000,  -0.01240,
,,,-01.844000000000,  -0.01200,
,,,-01.840000000000,  -0.01200,
,,,-01.836000000000,  -0.01160,
,,,-01.832000000000,  -0.01160,
,,,-01.828000000000,  -0.01160,
,,,-01.824000000000,  -0.01160,
,,,-01.820000000000,  -0.01120,
,,,-01.816000000000,  -0.01160,
,,,-01.812000000000,  -0.01200,
,,,-01.808000000000,  -0.01200,
,,,-01.804000000000,  -0.01200,
,,,-01.800000000000,  -0.01160,
,,,-01.796000000000,  -0.01160,
,,,-01.792000000000,  -0.01160,
,,,-01.788000000000,  -0.01160,
,,,-01.784000000000,  -0.01200,
,,,-01.780000000000,  -0.01160,
,,,-01.776000000000,  -0.01160,
,,,-01.772000000000,  -0.01160,
,,,-01.768000000000,  -0.01200,
,,,-01.764000000000,  -0.01200,
,,,-01.760000000000,  -0.01160,
,,,-01.756000000000,  -0.01160,
,,,-01.752000000000,  -0.01160,
,,,-01.748000000000,  -0.01200,
,,,-01.744000000000,  -0.01200,
,,,-01.740000000000,  -0.01200,
,,,-01.736000000000,  -0.01160,
,,,-01.732000000000,  -0.01200,
,,,-01.728000000000,  -0.01160,
,,,-01.724000000000,  -0.01200,
,,,-01.720000000000,  -0.01160,
,,,-01.716000000000,  -0.01200,
,,,-01.712000000000,  -0.01160,
,,,-01.708000000000,  -0.01200,
,,,-01.704000000000,  -0.01160,
,,,-01.700000000000,  -0.01160,
,,,-01.696000000000,  -0.01200,
,,,-01.692000000000,  -0.01200,
,,,-01.688000000000,  -0.01240,
,,,-01.684000000000,  -0.01160,
,,,-01.680000000000,  -0.01120,
,,,-01.676000000000,  -0.01200,
,,,-01.672000000000,  -0.01200,
,,,-01.668000000000,  -0.01200,
,,,-01.664000000000,  -0.01160,
,,,-01.660000000000,  -0.01160,
,,,-01.656000000000,  -0.01200,
,,,-01.652000000000,  -0.01160,
,,,-01.648000000000,  -0.01200,
,,,-01.644000000000,  -0.01160,
,,,-01.640000000000,  -0.01200,
,,,-01.636000000000,  -0.01160,
,,,-01.632000000000,  -0.01200,
,,,-01.628000000000,  -0.01160,
,,,-01.624000000000,  -0.01120,
,,,-01.620000000000,  -0.01160,
,,,-01.616000000000,  -0.01160,
,,,-01.612000000000,  -0.01160,
,,,-01.608000000000,  -0.01160,
,,,-01.604000000000,  -0.01160,
,,,-01.600000000000,  -0.01160,
,,,-01.596000000000,  -0.01160,
,,,-01.592000000000,  -0.01120,
,,,-01.588000000000,  -0.01200,
,,,-01.584000000000,  -0.01160,
,,,-01.580000000000,  -0.01120,
,,,-01.576000000000,  -0.01160,
,,,-01.572000000000,  -0.01160,
,,,-01.568000000000,  -0.01200,
,,,-01.564000000000,  -0.01120,
,,,-01.560000000000,  -0.01160,
,,,-01.556000000000,  -0.01160,
,,,-01.552000000000,  -0.01160,
,,,-01.548000000000,  -0.01160,
,,,-01.544000000000,  -0.01160,
,,,-01.540000000000,  -0.01160,
,,,-01.536000000000,  -0.01120,
,,,-01.532000000000,  -0.01160,
,,,-01.528000000000,  -0.01160,
,,,-01.524000000000,  -0.01200,
,,,-01.520000000000,  -0.01160,
,,,-01.516000000000,  -0.01200,
,,,-01.512000000000,  -0.01160,
,,,-01.508000000000,  -0.01200,
,,,-01.504000000000,  -0.01160,
,,,-01.500000000000,  -0.01160,
,,,-01.496000000000,  -0.01160,
,,,-01.492000000000,  -0.01160,
,,,-01.488000000000,  -0.01160,
,,,-01.484000000000,  -0.01160,
,,,-01.480000000000,  -0.01160,
,,,-01.476000000000,  -0.01160,
,,,-01.472000000000,  -0.01160,
,,,-01.468000000000,  -0.01200,
,,,-01.464000000000,  -0.01200,
,,,-01.460000000000,  -0.01160,
,,,-01.456000000000,  -0.01160,
,,,-01.452000000000,  -0.01160,
,,,-01.448000000000,  -0.01200,
,,,-01.444000000000,  -0.01160,
,,,-01.440000000000,  -0.01160,
,,,-01.436000000000,  -0.01160,
,,,-01.432000000000,  -0.01160,
,,,-01.428000000000,  -0.01160,
,,,-01.424000000000,  -0.01200,
,,,-01.420000000000,  -0.01120,
,,,-01.416000000000,  -0.01120,
,,,-01.412000000000,  -0.01160,
,,,-01.408000000000,  -0.01160,
,,,-01.404000000000,  -0.01160,
,,,-01.400000000000,  -0.01200,
,,,-01.396000000000,  -0.01160,
,,,-01.392000000000,  -0.01120,
,,,-01.388000000000,  -0.01160,
,,,-01.384000000000,  -0.01160,
,,,-01.380000000000,  -0.01160,
,,,-01.376000000000,  -0.01120,
,,,-01.372000000000,  -0.01120,
,,,-01.368000000000,  -0.01160,
,,,-01.364000000000,  -0.01160,
,,,-01.360000000000,  -0.01160,
,,,-01.356000000000,  -0.01120,
,,,-01.352000000000,  -0.01160,
,,,-01.348000000000,  -0.01160,
,,,-01.344000000000,  -0.01160,
,,,-01.340000000000,  -0.01160,
,,,-01.336000000000,  -0.01120,
