Record Length,2.500000e+03,,  -5.004000000000,   0.00900,
Sample Interval,4.000000e-03,,  -5.000000000000,   0.00860,
Trigger Point,1.251000000000e+03,,  -4.996000000000,   0.00820,
,,,  -4.992000000000,   0.00840,
,,,  -4.988000000000,   0.00900,
,,,  -4.984000000000,   0.00860,
Source,CH1,,  -4.980000000000,   0.00880,
Vertical Units,V,,  -4.976000000000,   0.00880,
Vertical Scale,5.000000e-03,,  -4.972000000000,   0.00860,
Vertical Offset,-1.000000e-02,,  -4.968000000000,   0.00840,
Horizontal Units,s,,  -4.964000000000,   0.00880,
Horizontal Scale,1.000000e+00,,  -4.960000000000,   0.00920,
Pt Fmt,Y,,  -4.956000000000,   0.00820,
Yzero,0.000000e+00,,  -4.952000000000,   0.00880,
Probe Atten,1.000000e+00,,  -4.948000000000,   0.00900,
Model Number,TDS1001B,,  -4.944000000000,   0.00840,
Serial Number,C102706,,  -4.940000000000,   0.00840,
Firmware Version,FV:v22.11,,  -4.936000000000,   0.00860,
,,,-04.932000000000,   0.00840,
,,,-04.928000000000,   0.00840,
,,,-04.924000000000,   0.00820,
,,,-04.920000000000,   0.00800,
,,,-04.916000000000,   0.00820,
,,,-04.912000000000,   0.00800,
,,,-04.908000000000,   0.00840,
,,,-04.904000000000,   0.00800,
,,,-04.900000000000,   0.00840,
,,,-04.896000000000,   0.00840,
,,,-04.892000000000,   0.00840,
,,,-04.888000000000,   0.00840,
,,,-04.884000000000,   0.00860,
,,,-04.880000000000,   0.00880,
,,,-04.876000000000,   0.00820,
,,,-04.872000000000,   0.00820,
,,,-04.868000000000,   0.00860,
,,,-04.864000000000,   0.00840,
,,,-04.860000000000,   0.00840,
,,,-04.856000000000,   0.00860,
,,,-04.852000000000,   0.00820,
,,,-04.848000000000,   0.00860,
,,,-04.844000000000,   0.00820,
,,,-04.840000000000,   0.00860,
,,,-04.836000000000,   0.00820,
,,,-04.832000000000,   0.00840,
,,,-04.828000000000,   0.00860,
,,,-04.824000000000,   0.00840,
,,,-04.820000000000,   0.00840,
,,,-04.816000000000,   0.00840,
,,,-04.812000000000,   0.00820,
,,,-04.808000000000,   0.00820,
,,,-04.804000000000,   0.00820,
,,,-04.800000000000,   0.00860,
,,,-04.796000000000,   0.00840,
,,,-04.792000000000,   0.00820,
,,,-04.788000000000,   0.00860,
,,,-04.784000000000,   0.00860,
,,,-04.780000000000,   0.00840,
,,,-04.776000000000,   0.00880,
,,,-04.772000000000,   0.00880,
,,,-04.768000000000,   0.00860,
,,,-04.764000000000,   0.00840,
,,,-04.760000000000,   0.00820,
,,,-04.756000000000,   0.00840,
,,,-04.752000000000,   0.00820,
,,,-04.748000000000,   0.00820,
,,,-04.744000000000,   0.00860,
